UserID,priority
83844,3
83955,3
84156,3
84422,3
84560,3
84572,3
84651,3
84658,3
85561,3
85650,3
86534,3
86748,3
86830,3
86878,3
86891,3
87112,3
87186,3
87370,3
87441,3
87918,3
88011,3
88184,3
88309,3
88555,3
88573,3
88707,3
88948,3
88958,3
89605,3
89732,3
89799,3
90273,3
90283,3
90478,3
90562,3
90613,3
90775,3
90786,3
91184,3
91701,3
91967,3
92812,3
93015,3
93269,3
93694,3
93712,3
93917,3
94389,3
94459,3
94748,3
94753,3
95064,3
96239,3
96276,3
96349,3
97394,3
97403,3
97433,3
97903,3
97940,3
98132,3
99230,3
99753,3
99902,3
100233,3
100253,3
100256,3
100373,3
100404,3
100728,3
100800,3
100873,3
101020,3
101529,3
101575,3
101683,3
101761,3
101848,3
101866,3
102052,3
102101,3
102283,3
102367,3
102427,3
102579,3
102802,3
102869,3
102886,3
103357,3
103367,3
103370,3
103372,3
103380,3
103387,3
103558,3
103655,3
103730,3
103803,3
103904,3
103938,3
103959,3
104495,3
104674,3
104730,3
105051,3
105116,3
105328,3
105899,3
105939,3
105981,3
106074,3
106239,3
106348,3
106368,3
106541,3
106581,3
106643,3
106751,3
106784,3
107001,3
107012,3
107143,3
107243,3
107428,3
107439,3
107455,3
107536,3
107544,3
107553,3
107562,3
107576,3
107586,3
107596,3
107607,3
107660,3
107713,3
107863,3
108429,3
108491,3
108494,3
108582,3
108594,3
108642,3
108766,3
109029,3
109056,3
109057,3
109068,3
109333,3
109706,3
109768,3
109770,3
109831,3
110158,3
110159,3
110160,3
110200,3
110210,3
110346,3
110613,3
110760,3
110865,3
110876,3
111011,3
111053,3
111054,3
111179,3
111438,3
111548,3
111565,3
111767,3
111930,3
112092,3
112220,3
112312,3
112491,3
112631,3
112638,3
112664,3
112665,3
112779,3
112787,3
112910,3
112927,3
113257,3
113266,3
113316,3
113486,3
113502,3
113654,3
113659,3
113660,3
113677,3
113925,3
113931,3
114160,3
114436,3
114505,3
114592,3
114608,3
114740,3
115179,3
115218,3
115262,3
115455,3
115554,3
115779,3
116187,3
116237,3
116441,3
116442,3
116592,3
116629,3
116680,3
116802,3
116930,3
116941,3
116949,3
117008,3
117152,3
117156,3
117277,3
117289,3
117349,3
117374,3
117379,3
117382,3
117391,3
117397,3
117443,3
117492,3
117619,3
117728,3
117729,3
117805,3
117889,3
118045,3
118125,3
118351,3
118545,3
118920,3
118967,3
118969,3
118972,3
119042,3
119150,3
119198,3
119342,3
119430,3
119549,3
119554,3
119642,3
119651,3
119722,3
119732,3
120384,3
120763,3
120830,3
121305,3
121315,3
121377,3
121419,3
121453,3
121654,3
121775,3
121966,3
121991,3
122333,3
122343,3
122386,3
122828,3
122961,3
123031,3
123827,3
123901,3
124001,3
124067,3
124070,3
124662,3
124791,3
124896,3
125017,3
125163,3
125365,3
125469,3
125652,3
125748,3
125847,3
126054,3
126202,3
126255,3
126256,3
126263,3
126375,3
126376,3
126448,3
126633,3
126679,3
126964,3
127083,3
127119,3
127385,3
127730,3
127732,3
127766,3
127848,3
127900,3
128315,3
129469,3
131011,3
131485,3
131582,3
131813,3
131921,3
132059,3
132063,3
132211,3
132243,3
132332,3
132337,3
132345,3
133024,3
133578,3
133639,3
133741,3
134477,3
134738,3
135454,3
135520,3
135989,3
136001,3
136485,3
137002,3
137012,3
137134,3
137341,3
137448,3
137890,3
138443,3
139325,3
139386,3
139868,3
140922,3
141108,3
142137,3
142182,3
142326,3
142461,3
142773,3
144182,3
144769,3
146227,3
147237,3
147605,3
149827,3
152499,3
153081,3
153328,3
153339,3
153555,3
153907,3
155057,3
155089,3
157043,3
157062,3
157247,3
158110,3
159104,3
159346,3
159983,3
160019,3
161064,3
169833,3
171858,3
175791,3
176235,3
176357,3
178574,3
179880,3
185905,3
186216,3
187533,3
189281,3
195418,3
